Cod_Matricula;Descricao_Curso;Modalidade;Instituicao;Ultimo_Periodo_Letivo;Idade;Sexo;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Tempo;Cor;CR;Fez_Estágio
8749;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8752;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;41;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9827;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;33;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9385;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;42;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8932;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9420;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;38;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9437;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;43;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9440;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;43;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9456;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;M;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9467;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;F;Evadido;Ampla Concorrência;2022/1;0,5;NAO;;Não
9852;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9471;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9477;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;49;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8936;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;32;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9526;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;44;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9567;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;34;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8818;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;31;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9571;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;30;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9573;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;25;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8819;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;42;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9585;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;33;M;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
9588;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;41;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9880;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;39;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9881;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9610;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;25;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9612;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;33;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
15590;Ensino de Ciências Naturais;Pós-Graduação;Campus Cachoeiro de Itapemirim;2025/2;35;M;Matriculado;Ampla Concorrência;2024/2;1,5;PAR;95,78;Não
9647;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;44;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9658;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8838;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;27;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9682;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8852;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9706;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;30;M;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
9711;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;30;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8956;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;37;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8603;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;41;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8617;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;41;M;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
8735;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;29;M;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9084;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;42;F;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
13308;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;F;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
9780;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;44;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9218;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9804;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;49;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9806;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;39;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9350;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;32;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9854;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;41;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9486;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;48;F;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9520;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9522;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;57;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9923;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;30;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9731;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8600;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;33;F;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
8609;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8631;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;34;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9743;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9750;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;59;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8901;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;28;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9117;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;25;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9121;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;37;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9123;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;53;F;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9128;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9141;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;42;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8909;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;47;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9167;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;36;M;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9172;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9782;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9192;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9222;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;30;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8725;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;32;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9279;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;39;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9820;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9339;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;39;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8926;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;27;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9357;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;38;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8760;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;25;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9376;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;36;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8929;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;47;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
9409;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8782;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;32;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9476;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;48;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9855;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;23;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9856;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;48;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9498;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;27;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8937;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;31;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9863;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;35;M;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
9536;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;46;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9876;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;47;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8821;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;34;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9882;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;43;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8829;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;27;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
9603;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;52;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9608;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;46;F;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
9609;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9631;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;40;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8832;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;51;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
9645;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;26;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8836;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;33;F;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
9650;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;27;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
9674;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;31;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8849;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8854;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;28;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8553;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;37;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8563;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;56;M;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8565;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;42;F;Evadido;Ampla Concorrência;2022/1;0,5;AMA;;Não
8570;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;47;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8571;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;45;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8579;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;48;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8586;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;25;F;Evadido;Ampla Concorrência;2022/1;0,5;NEG;;Não
8587;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;43;F;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8598;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;24;F;Concluído;Ampla Concorrência;2022/1;0,5;NEG;;Não
8602;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;43;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8605;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;23;F;Evadido;Ampla Concorrência;2022/1;0,5;PAR;;Não
8607;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;50;F;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8610;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;53;F;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8616;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;53;M;Concluído;Ampla Concorrência;2022/1;0,5;BRA;;Não
8618;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;51;M;Concluído;Ampla Concorrência;2022/1;0,5;PAR;;Não
8620;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;47;M;Evadido;Ampla Concorrência;2022/1;0,5;BRA;;Não
8624;Mentoria para a Educação Profissional e Tecnológica;Pós-Graduação;Campus Cachoeiro de Itapemirim;2022/1;39;F;Concluído;Ação Afirmativa;2022/1;0,5;PAR;;Não
