Cod_Matricula;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Desc_Curso;Modalidade;Instituicao;Desc_Disciplina;Quantidade_Reprovacoes
2630;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Libras;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2635;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2628;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2628;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2628;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2628;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2628;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2615;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2623;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2622;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2622;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2622;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;3
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;4
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;3
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos de sistemas de informação;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Observação e reflexão do trabalho escolar I;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Inglês instrumental;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Redes de computadores;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Didática geral;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Psicologia da educação;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas multimídia;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Banco de dados;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Engenharia de software;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Interface usuário-máquina;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Análise e projeto de sistemas;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Gerência de projetos;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Educação de jovens e adultos;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Monografia I;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Inteligência artificial;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação;2
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Tecnologias integradas à educação;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Práticas de ensino;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Instrumentação para ensino;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Diversidade da educação;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aspectos legais e sociais da informática;1
2619;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Libras;1
2631;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2631;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2631;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2632;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de banco de dados;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Interface usuário-máquina;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Análise e projeto de sistemas;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Práticas de ensino;1
2640;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Instrumentação para ensino;1
2648;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2648;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2648;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2648;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2648;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos de sistemas de informação;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Inglês instrumental;1
2657;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2574;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2575;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2576;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2576;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2576;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2576;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2678;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2670;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2670;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2670;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2670;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2670;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Técnicas de programação;2
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Redes de computadores;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Psicologia da educação;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas multimídia;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Banco de dados;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Linguagem de programação II;2
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Engenharia de software;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Interface usuário-máquina;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Análise e projeto de sistemas;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Gerência de projetos;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Educação de jovens e adultos;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Tecnologias integradas à educação;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Práticas de ensino;1
2680;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Instrumentação para ensino;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2646;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2643;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2643;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2643;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2643;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2643;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2658;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2658;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2658;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2658;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2658;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2652;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2653;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2653;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2653;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2653;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2653;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Observação e reflexão do trabalho escolar I;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2671;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2672;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos de sistemas de informação;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Observação e reflexão do trabalho escolar I;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Inglês instrumental;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2679;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2674;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2676;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2676;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
